src,dest,EdgeType
COL4A2-Epi,COL4A2-Geno,Gene-Epi-Gene-Geno
COL4A3-Epi,COL4A3-Geno,Gene-Epi-Gene-Geno
COL4A4-Epi,COL4A4-Geno,Gene-Epi-Gene-Geno
COL4A5-Epi,COL4A5-Geno,Gene-Epi-Gene-Geno
COL4A6-Epi,COL4A6-Geno,Gene-Epi-Gene-Geno
COL6A1-Epi,COL6A1-Geno,Gene-Epi-Gene-Geno
COL6A2-Epi,COL6A2-Geno,Gene-Epi-Gene-Geno
COL6A3-Epi,COL6A3-Geno,Gene-Epi-Gene-Geno
COL6A5-Epi,COL6A5-Geno,Gene-Epi-Gene-Geno
COL6A6-Epi,COL6A6-Geno,Gene-Epi-Gene-Geno
COL9A1-Epi,COL9A1-Geno,Gene-Epi-Gene-Geno
COL9A2-Epi,COL9A2-Geno,Gene-Epi-Gene-Geno
COL9A3-Epi,COL9A3-Geno,Gene-Epi-Gene-Geno
COMP-Epi,COMP-Geno,Gene-Epi-Gene-Geno
COP1-Epi,COP1-Geno,Gene-Epi-Gene-Geno
CPT1A-Epi,CPT1A-Geno,Gene-Epi-Gene-Geno
CPT1B-Epi,CPT1B-Geno,Gene-Epi-Gene-Geno
CPT1C-Epi,CPT1C-Geno,Gene-Epi-Gene-Geno
CPT2-Epi,CPT2-Geno,Gene-Epi-Gene-Geno
CREB1-Epi,CREB1-Geno,Gene-Epi-Gene-Geno
CREB3-Epi,CREB3-Geno,Gene-Epi-Gene-Geno
CREB3L1-Epi,CREB3L1-Geno,Gene-Epi-Gene-Geno
CREB3L2-Epi,CREB3L2-Geno,Gene-Epi-Gene-Geno
CREB3L3-Epi,CREB3L3-Geno,Gene-Epi-Gene-Geno
CREB3L4-Epi,CREB3L4-Geno,Gene-Epi-Gene-Geno
CREB5-Epi,CREB5-Geno,Gene-Epi-Gene-Geno
CREBBP-Epi,CREBBP-Geno,Gene-Epi-Gene-Geno
CRK-Epi,CRK-Geno,Gene-Epi-Gene-Geno
CRKL-Epi,CRKL-Geno,Gene-Epi-Gene-Geno
CRLF2-Epi,CRLF2-Geno,Gene-Epi-Gene-Geno
CRTC2-Epi,CRTC2-Geno,Gene-Epi-Gene-Geno
CSF1-Epi,CSF1-Geno,Gene-Epi-Gene-Geno
CSF1R-Epi,CSF1R-Geno,Gene-Epi-Gene-Geno
CSF2-Epi,CSF2-Geno,Gene-Epi-Gene-Geno
CSF2RA-Epi,CSF2RA-Geno,Gene-Epi-Gene-Geno
CSF2RB-Epi,CSF2RB-Geno,Gene-Epi-Gene-Geno
CSF3-Epi,CSF3-Geno,Gene-Epi-Gene-Geno
CSF3R-Epi,CSF3R-Geno,Gene-Epi-Gene-Geno
CSH1-Epi,CSH1-Geno,Gene-Epi-Gene-Geno
CSH2-Epi,CSH2-Geno,Gene-Epi-Gene-Geno
CSN2-Epi,CSN2-Geno,Gene-Epi-Gene-Geno
CSNK1A1-Epi,CSNK1A1-Geno,Gene-Epi-Gene-Geno
CSNK1A1L-Epi,CSNK1A1L-Geno,Gene-Epi-Gene-Geno
CSNK1D-Epi,CSNK1D-Geno,Gene-Epi-Gene-Geno
CSNK1E-Epi,CSNK1E-Geno,Gene-Epi-Gene-Geno
CSNK1G1-Epi,CSNK1G1-Geno,Gene-Epi-Gene-Geno
CSNK1G2-Epi,CSNK1G2-Geno,Gene-Epi-Gene-Geno
CSNK1G3-Epi,CSNK1G3-Geno,Gene-Epi-Gene-Geno
CSNK2A1-Epi,CSNK2A1-Geno,Gene-Epi-Gene-Geno
CSNK2A2-Epi,CSNK2A2-Geno,Gene-Epi-Gene-Geno
CSNK2A3-Epi,CSNK2A3-Geno,Gene-Epi-Gene-Geno
CSNK2B-Epi,CSNK2B-Geno,Gene-Epi-Gene-Geno
CTBP1-Epi,CTBP1-Geno,Gene-Epi-Gene-Geno
CTBP2-Epi,CTBP2-Geno,Gene-Epi-Gene-Geno
CTF1-Epi,CTF1-Geno,Gene-Epi-Gene-Geno
CTLA4-Epi,CTLA4-Geno,Gene-Epi-Gene-Geno
CTNNA1-Epi,CTNNA1-Geno,Gene-Epi-Gene-Geno
CTNNA2-Epi,CTNNA2-Geno,Gene-Epi-Gene-Geno
CTNNA3-Epi,CTNNA3-Geno,Gene-Epi-Gene-Geno
CTNNB1-Epi,CTNNB1-Geno,Gene-Epi-Gene-Geno
CTNNBIP1-Epi,CTNNBIP1-Geno,Gene-Epi-Gene-Geno
CTNND1-Epi,CTNND1-Geno,Gene-Epi-Gene-Geno
CTNND2-Epi,CTNND2-Geno,Gene-Epi-Gene-Geno
CTSB-Epi,CTSB-Geno,Gene-Epi-Gene-Geno
CTSD-Epi,CTSD-Geno,Gene-Epi-Gene-Geno
CUL1-Epi,CUL1-Geno,Gene-Epi-Gene-Geno
CUL3-Epi,CUL3-Geno,Gene-Epi-Gene-Geno
CX3CL1-Epi,CX3CL1-Geno,Gene-Epi-Gene-Geno
CX3CR1-Epi,CX3CR1-Geno,Gene-Epi-Gene-Geno
CXCL1-Epi,CXCL1-Geno,Gene-Epi-Gene-Geno
CXCL10-Epi,CXCL10-Geno,Gene-Epi-Gene-Geno
CXCL11-Epi,CXCL11-Geno,Gene-Epi-Gene-Geno
CXCL12-Epi,CXCL12-Geno,Gene-Epi-Gene-Geno
CXCL13-Epi,CXCL13-Geno,Gene-Epi-Gene-Geno
CXCL14-Epi,CXCL14-Geno,Gene-Epi-Gene-Geno
CXCL16-Epi,CXCL16-Geno,Gene-Epi-Gene-Geno
CXCL2-Epi,CXCL2-Geno,Gene-Epi-Gene-Geno
CXCL3-Epi,CXCL3-Geno,Gene-Epi-Gene-Geno
CXCL5-Epi,CXCL5-Geno,Gene-Epi-Gene-Geno
CXCL6-Epi,CXCL6-Geno,Gene-Epi-Gene-Geno
CXCL8-Epi,CXCL8-Geno,Gene-Epi-Gene-Geno
CXCL9-Epi,CXCL9-Geno,Gene-Epi-Gene-Geno
CXCR1-Epi,CXCR1-Geno,Gene-Epi-Gene-Geno
CXCR2-Epi,CXCR2-Geno,Gene-Epi-Gene-Geno
CXCR3-Epi,CXCR3-Geno,Gene-Epi-Gene-Geno
CXCR4-Epi,CXCR4-Geno,Gene-Epi-Gene-Geno
CXCR5-Epi,CXCR5-Geno,Gene-Epi-Gene-Geno
CXCR6-Epi,CXCR6-Geno,Gene-Epi-Gene-Geno
CXXC4-Epi,CXXC4-Geno,Gene-Epi-Gene-Geno
CYBA-Epi,CYBA-Geno,Gene-Epi-Gene-Geno
CYBB-Epi,CYBB-Geno,Gene-Epi-Gene-Geno
CYCS-Epi,CYCS-Geno,Gene-Epi-Gene-Geno
CYLD-Epi,CYLD-Geno,Gene-Epi-Gene-Geno
CYP17A1-Epi,CYP17A1-Geno,Gene-Epi-Gene-Geno
CYP27A1-Epi,CYP27A1-Geno,Gene-Epi-Gene-Geno
CYP7A1-Epi,CYP7A1-Geno,Gene-Epi-Gene-Geno
CYP8B1-Epi,CYP8B1-Geno,Gene-Epi-Gene-Geno
CYSLTR1-Epi,CYSLTR1-Geno,Gene-Epi-Gene-Geno
CYSLTR2-Epi,CYSLTR2-Geno,Gene-Epi-Gene-Geno
CYTH1-Epi,CYTH1-Geno,Gene-Epi-Gene-Geno
CYTH2-Epi,CYTH2-Geno,Gene-Epi-Gene-Geno
CYTH3-Epi,CYTH3-Geno,Gene-Epi-Gene-Geno
CYTH4-Epi,CYTH4-Geno,Gene-Epi-Gene-Geno
DAAM1-Epi,DAAM1-Geno,Gene-Epi-Gene-Geno
DAAM2-Epi,DAAM2-Geno,Gene-Epi-Gene-Geno
DAB2IP-Epi,DAB2IP-Geno,Gene-Epi-Gene-Geno
DAPP1-Epi,DAPP1-Geno,Gene-Epi-Gene-Geno
DAXX-Epi,DAXX-Geno,Gene-Epi-Gene-Geno
DBI-Epi,DBI-Geno,Gene-Epi-Gene-Geno
DCHS1-Epi,DCHS1-Geno,Gene-Epi-Gene-Geno
DCHS2-Epi,DCHS2-Geno,Gene-Epi-Gene-Geno
DCN-Epi,DCN-Geno,Gene-Epi-Gene-Geno
DDB2-Epi,DDB2-Geno,Gene-Epi-Gene-Geno
DDIT3-Epi,DDIT3-Geno,Gene-Epi-Gene-Geno
DDIT4-Epi,DDIT4-Geno,Gene-Epi-Gene-Geno
DDX3X-Epi,DDX3X-Geno,Gene-Epi-Gene-Geno
DDX58-Epi,DDX58-Geno,Gene-Epi-Gene-Geno
DEFB4A-Epi,DEFB4A-Geno,Gene-Epi-Gene-Geno
DEFB4B-Epi,DEFB4B-Geno,Gene-Epi-Gene-Geno
DEPDC5-Epi,DEPDC5-Geno,Gene-Epi-Gene-Geno
DEPTOR-Epi,DEPTOR-Geno,Gene-Epi-Gene-Geno
DHH-Epi,DHH-Geno,Gene-Epi-Gene-Geno
DHX33-Epi,DHX33-Geno,Gene-Epi-Gene-Geno
DHX58-Epi,DHX58-Geno,Gene-Epi-Gene-Geno
DIAPH1-Epi,DIAPH1-Geno,Gene-Epi-Gene-Geno
DISP1-Epi,DISP1-Geno,Gene-Epi-Gene-Geno
DKK1-Epi,DKK1-Geno,Gene-Epi-Gene-Geno
DKK2-Epi,DKK2-Geno,Gene-Epi-Gene-Geno
DKK4-Epi,DKK4-Geno,Gene-Epi-Gene-Geno
DLG1-Epi,DLG1-Geno,Gene-Epi-Gene-Geno
DLG2-Epi,DLG2-Geno,Gene-Epi-Gene-Geno
DLG3-Epi,DLG3-Geno,Gene-Epi-Gene-Geno
DLG4-Epi,DLG4-Geno,Gene-Epi-Gene-Geno
DLG5-Epi,DLG5-Geno,Gene-Epi-Gene-Geno
DLL1-Epi,DLL1-Geno,Gene-Epi-Gene-Geno
DLL3-Epi,DLL3-Geno,Gene-Epi-Gene-Geno
DLL4-Epi,DLL4-Geno,Gene-Epi-Gene-Geno
DNM1L-Epi,DNM1L-Geno,Gene-Epi-Gene-Geno
DOCK2-Epi,DOCK2-Geno,Gene-Epi-Gene-Geno
DOCK4-Epi,DOCK4-Geno,Gene-Epi-Gene-Geno
DRD1-Epi,DRD1-Geno,Gene-Epi-Gene-Geno
DRD2-Epi,DRD2-Geno,Gene-Epi-Gene-Geno
DRD5-Epi,DRD5-Geno,Gene-Epi-Gene-Geno
DTX1-Epi,DTX1-Geno,Gene-Epi-Gene-Geno
DTX2-Epi,DTX2-Geno,Gene-Epi-Gene-Geno
DTX3-Epi,DTX3-Geno,Gene-Epi-Gene-Geno
DTX3L-Epi,DTX3L-Geno,Gene-Epi-Gene-Geno
DTX4-Epi,DTX4-Geno,Gene-Epi-Gene-Geno
DUSP1-Epi,DUSP1-Geno,Gene-Epi-Gene-Geno
DUSP10-Epi,DUSP10-Geno,Gene-Epi-Gene-Geno
DUSP16-Epi,DUSP16-Geno,Gene-Epi-Gene-Geno
DUSP2-Epi,DUSP2-Geno,Gene-Epi-Gene-Geno
DUSP3-Epi,DUSP3-Geno,Gene-Epi-Gene-Geno
DUSP4-Epi,DUSP4-Geno,Gene-Epi-Gene-Geno
DUSP5-Epi,DUSP5-Geno,Gene-Epi-Gene-Geno
DUSP6-Epi,DUSP6-Geno,Gene-Epi-Gene-Geno
DUSP7-Epi,DUSP7-Geno,Gene-Epi-Gene-Geno
DUSP8-Epi,DUSP8-Geno,Gene-Epi-Gene-Geno
DUSP9-Epi,DUSP9-Geno,Gene-Epi-Gene-Geno
DVL1-Epi,DVL1-Geno,Gene-Epi-Gene-Geno
DVL2-Epi,DVL2-Geno,Gene-Epi-Gene-Geno
DVL3-Epi,DVL3-Geno,Gene-Epi-Gene-Geno
E2F4-Epi,E2F4-Geno,Gene-Epi-Gene-Geno
E2F5-Epi,E2F5-Geno,Gene-Epi-Gene-Geno
EBAG9-Epi,EBAG9-Geno,Gene-Epi-Gene-Geno
ECSIT-Epi,ECSIT-Geno,Gene-Epi-Gene-Geno
EDA-Epi,EDA-Geno,Gene-Epi-Gene-Geno
EDA2R-Epi,EDA2R-Geno,Gene-Epi-Gene-Geno
EDAR-Epi,EDAR-Geno,Gene-Epi-Gene-Geno
EDARADD-Epi,EDARADD-Geno,Gene-Epi-Gene-Geno
EDN1-Epi,EDN1-Geno,Gene-Epi-Gene-Geno
EDN2-Epi,EDN2-Geno,Gene-Epi-Gene-Geno
EDN3-Epi,EDN3-Geno,Gene-Epi-Gene-Geno
EDNRA-Epi,EDNRA-Geno,Gene-Epi-Gene-Geno
EDNRB-Epi,EDNRB-Geno,Gene-Epi-Gene-Geno
EEF2-Epi,EEF2-Geno,Gene-Epi-Gene-Geno
EEF2K-Epi,EEF2K-Geno,Gene-Epi-Gene-Geno
EFCAB7-Epi,EFCAB7-Geno,Gene-Epi-Gene-Geno
EFNA1-Epi,EFNA1-Geno,Gene-Epi-Gene-Geno
EFNA2-Epi,EFNA2-Geno,Gene-Epi-Gene-Geno
EFNA3-Epi,EFNA3-Geno,Gene-Epi-Gene-Geno
EFNA4-Epi,EFNA4-Geno,Gene-Epi-Gene-Geno
EFNA5-Epi,EFNA5-Geno,Gene-Epi-Gene-Geno
EGF-Epi,EGF-Geno,Gene-Epi-Gene-Geno
EGFR-Epi,EGFR-Geno,Gene-Epi-Gene-Geno
EGLN1-Epi,EGLN1-Geno,Gene-Epi-Gene-Geno
EGLN2-Epi,EGLN2-Geno,Gene-Epi-Gene-Geno
EGLN3-Epi,EGLN3-Geno,Gene-Epi-Gene-Geno
EGR1-Epi,EGR1-Geno,Gene-Epi-Gene-Geno
EGR2-Epi,EGR2-Geno,Gene-Epi-Gene-Geno
EGR3-Epi,EGR3-Geno,Gene-Epi-Gene-Geno
EHHADH-Epi,EHHADH-Geno,Gene-Epi-Gene-Geno
EI24-Epi,EI24-Geno,Gene-Epi-Gene-Geno
EIF4B-Epi,EIF4B-Geno,Gene-Epi-Gene-Geno
EIF4E-Epi,EIF4E-Geno,Gene-Epi-Gene-Geno
EIF4E1B-Epi,EIF4E1B-Geno,Gene-Epi-Gene-Geno
EIF4E2-Epi,EIF4E2-Geno,Gene-Epi-Gene-Geno
EIF4EBP1-Epi,EIF4EBP1-Geno,Gene-Epi-Gene-Geno
ELAVL1-Epi,ELAVL1-Geno,Gene-Epi-Gene-Geno
ELF5-Epi,ELF5-Geno,Gene-Epi-Gene-Geno
ELK1-Epi,ELK1-Geno,Gene-Epi-Gene-Geno
ELK4-Epi,ELK4-Geno,Gene-Epi-Gene-Geno
ELMO1-Epi,ELMO1-Geno,Gene-Epi-Gene-Geno
ELOB-Epi,ELOB-Geno,Gene-Epi-Gene-Geno
ELOC-Epi,ELOC-Geno,Gene-Epi-Gene-Geno
ENAH-Epi,ENAH-Geno,Gene-Epi-Gene-Geno
ENO1-Epi,ENO1-Geno,Gene-Epi-Gene-Geno
ENO2-Epi,ENO2-Geno,Gene-Epi-Gene-Geno
ENO3-Epi,ENO3-Geno,Gene-Epi-Gene-Geno
ENO4-Epi,ENO4-Geno,Gene-Epi-Gene-Geno
EP300-Epi,EP300-Geno,Gene-Epi-Gene-Geno
EPHA2-Epi,EPHA2-Geno,Gene-Epi-Gene-Geno
EPO-Epi,EPO-Geno,Gene-Epi-Gene-Geno
EPOR-Epi,EPOR-Geno,Gene-Epi-Gene-Geno
ERBB2-Epi,ERBB2-Geno,Gene-Epi-Gene-Geno
ERBB3-Epi,ERBB3-Geno,Gene-Epi-Gene-Geno
ERBB4-Epi,ERBB4-Geno,Gene-Epi-Gene-Geno
ERBIN-Epi,ERBIN-Geno,Gene-Epi-Gene-Geno
EREG-Epi,EREG-Geno,Gene-Epi-Gene-Geno
ESR1-Epi,ESR1-Geno,Gene-Epi-Gene-Geno
ESR2-Epi,ESR2-Geno,Gene-Epi-Gene-Geno
ESRRB-Epi,ESRRB-Geno,Gene-Epi-Gene-Geno
ETS1-Epi,ETS1-Geno,Gene-Epi-Gene-Geno
ETS2-Epi,ETS2-Geno,Gene-Epi-Gene-Geno
EVC-Epi,EVC-Geno,Gene-Epi-Gene-Geno
EVC2-Epi,EVC2-Geno,Gene-Epi-Gene-Geno
EVL-Epi,EVL-Geno,Gene-Epi-Gene-Geno
EXOC2-Epi,EXOC2-Geno,Gene-Epi-Gene-Geno
EXOC7-Epi,EXOC7-Geno,Gene-Epi-Gene-Geno
F2-Epi,F2-Geno,Gene-Epi-Gene-Geno
F2R-Epi,F2R-Geno,Gene-Epi-Gene-Geno
F2RL3-Epi,F2RL3-Geno,Gene-Epi-Gene-Geno
F3-Epi,F3-Geno,Gene-Epi-Gene-Geno
FABP1-Epi,FABP1-Geno,Gene-Epi-Gene-Geno
FABP3-Epi,FABP3-Geno,Gene-Epi-Gene-Geno
FABP4-Epi,FABP4-Geno,Gene-Epi-Gene-Geno
FADD-Epi,FADD-Geno,Gene-Epi-Gene-Geno
FADS2-Epi,FADS2-Geno,Gene-Epi-Gene-Geno
FARP2-Epi,FARP2-Geno,Gene-Epi-Gene-Geno
FAS-Epi,FAS-Geno,Gene-Epi-Gene-Geno
FASLG-Epi,FASLG-Geno,Gene-Epi-Gene-Geno
FASN-Epi,FASN-Geno,Gene-Epi-Gene-Geno
FAT4-Epi,FAT4-Geno,Gene-Epi-Gene-Geno
FBP1-Epi,FBP1-Geno,Gene-Epi-Gene-Geno
FBP2-Epi,FBP2-Geno,Gene-Epi-Gene-Geno
FBXO25-Epi,FBXO25-Geno,Gene-Epi-Gene-Geno
FBXO32-Epi,FBXO32-Geno,Gene-Epi-Gene-Geno
FBXW11-Epi,FBXW11-Geno,Gene-Epi-Gene-Geno
FCER1A-Epi,FCER1A-Geno,Gene-Epi-Gene-Geno
FCER1G-Epi,FCER1G-Geno,Gene-Epi-Gene-Geno
FCGR2B-Epi,FCGR2B-Geno,Gene-Epi-Gene-Geno
FFAR2-Epi,FFAR2-Geno,Gene-Epi-Gene-Geno
FGF1-Epi,FGF1-Geno,Gene-Epi-Gene-Geno
FGF10-Epi,FGF10-Geno,Gene-Epi-Gene-Geno
FGF16-Epi,FGF16-Geno,Gene-Epi-Gene-Geno
FGF17-Epi,FGF17-Geno,Gene-Epi-Gene-Geno
FGF18-Epi,FGF18-Geno,Gene-Epi-Gene-Geno
FGF19-Epi,FGF19-Geno,Gene-Epi-Gene-Geno
FGF2-Epi,FGF2-Geno,Gene-Epi-Gene-Geno
FGF20-Epi,FGF20-Geno,Gene-Epi-Gene-Geno
FGF21-Epi,FGF21-Geno,Gene-Epi-Gene-Geno
FGF22-Epi,FGF22-Geno,Gene-Epi-Gene-Geno
FGF23-Epi,FGF23-Geno,Gene-Epi-Gene-Geno
FGF3-Epi,FGF3-Geno,Gene-Epi-Gene-Geno
FGF4-Epi,FGF4-Geno,Gene-Epi-Gene-Geno
FGF5-Epi,FGF5-Geno,Gene-Epi-Gene-Geno
FGF6-Epi,FGF6-Geno,Gene-Epi-Gene-Geno
FGF7-Epi,FGF7-Geno,Gene-Epi-Gene-Geno
FGF8-Epi,FGF8-Geno,Gene-Epi-Gene-Geno
FGF9-Epi,FGF9-Geno,Gene-Epi-Gene-Geno
FGFR1-Epi,FGFR1-Geno,Gene-Epi-Gene-Geno
FGFR2-Epi,FGFR2-Geno,Gene-Epi-Gene-Geno
FGFR3-Epi,FGFR3-Geno,Gene-Epi-Gene-Geno
FGFR4-Epi,FGFR4-Geno,Gene-Epi-Gene-Geno
FGR-Epi,FGR-Geno,Gene-Epi-Gene-Geno
FHL1-Epi,FHL1-Geno,Gene-Epi-Gene-Geno
FLCN-Epi,FLCN-Geno,Gene-Epi-Gene-Geno
FLNA-Epi,FLNA-Geno,Gene-Epi-Gene-Geno
FLNB-Epi,FLNB-Geno,Gene-Epi-Gene-Geno
FLNC-Epi,FLNC-Geno,Gene-Epi-Gene-Geno
FLOT1-Epi,FLOT1-Geno,Gene-Epi-Gene-Geno
FLOT2-Epi,FLOT2-Geno,Gene-Epi-Gene-Geno
FLT1-Epi,FLT1-Geno,Gene-Epi-Gene-Geno
FLT3-Epi,FLT3-Geno,Gene-Epi-Gene-Geno
FLT3LG-Epi,FLT3LG-Geno,Gene-Epi-Gene-Geno
FLT4-Epi,FLT4-Geno,Gene-Epi-Gene-Geno
FMOD-Epi,FMOD-Geno,Gene-Epi-Gene-Geno
FN1-Epi,FN1-Geno,Gene-Epi-Gene-Geno
FNIP1-Epi,FNIP1-Geno,Gene-Epi-Gene-Geno
FNIP2-Epi,FNIP2-Geno,Gene-Epi-Gene-Geno
FOS-Epi,FOS-Geno,Gene-Epi-Gene-Geno
FOSB-Epi,FOSB-Geno,Gene-Epi-Gene-Geno
FOSL1-Epi,FOSL1-Geno,Gene-Epi-Gene-Geno
FOXO1-Epi,FOXO1-Geno,Gene-Epi-Gene-Geno
FOXO3-Epi,FOXO3-Geno,Gene-Epi-Gene-Geno
FOXO4-Epi,FOXO4-Geno,Gene-Epi-Gene-Geno
FOXO6-Epi,FOXO6-Geno,Gene-Epi-Gene-Geno
FPR1-Epi,FPR1-Geno,Gene-Epi-Gene-Geno
FRAT1-Epi,FRAT1-Geno,Gene-Epi-Gene-Geno
FRAT2-Epi,FRAT2-Geno,Gene-Epi-Gene-Geno
FRMD1-Epi,FRMD1-Geno,Gene-Epi-Gene-Geno
FRMD6-Epi,FRMD6-Geno,Gene-Epi-Gene-Geno
FRS2-Epi,FRS2-Geno,Gene-Epi-Gene-Geno
FSHB-Epi,FSHB-Geno,Gene-Epi-Gene-Geno
FSHR-Epi,FSHR-Geno,Gene-Epi-Gene-Geno
FST-Epi,FST-Geno,Gene-Epi-Gene-Geno
FXYD1-Epi,FXYD1-Geno,Gene-Epi-Gene-Geno
FXYD2-Epi,FXYD2-Geno,Gene-Epi-Gene-Geno
FYB1-Epi,FYB1-Geno,Gene-Epi-Gene-Geno
FYN-Epi,FYN-Geno,Gene-Epi-Gene-Geno
FZD1-Epi,FZD1-Geno,Gene-Epi-Gene-Geno
FZD10-Epi,FZD10-Geno,Gene-Epi-Gene-Geno
FZD2-Epi,FZD2-Geno,Gene-Epi-Gene-Geno
FZD3-Epi,FZD3-Geno,Gene-Epi-Gene-Geno
FZD4-Epi,FZD4-Geno,Gene-Epi-Gene-Geno
FZD5-Epi,FZD5-Geno,Gene-Epi-Gene-Geno
FZD6-Epi,FZD6-Geno,Gene-Epi-Gene-Geno
FZD7-Epi,FZD7-Geno,Gene-Epi-Gene-Geno
FZD8-Epi,FZD8-Geno,Gene-Epi-Gene-Geno
FZD9-Epi,FZD9-Geno,Gene-Epi-Gene-Geno
G6PC1-Epi,G6PC1-Geno,Gene-Epi-Gene-Geno
G6PC2-Epi,G6PC2-Geno,Gene-Epi-Gene-Geno
G6PC3-Epi,G6PC3-Geno,Gene-Epi-Gene-Geno
GAB1-Epi,GAB1-Geno,Gene-Epi-Gene-Geno
GAB2-Epi,GAB2-Geno,Gene-Epi-Gene-Geno
GABARAP-Epi,GABARAP-Geno,Gene-Epi-Gene-Geno
GABARAPL1-Epi,GABARAPL1-Geno,Gene-Epi-Gene-Geno
GABARAPL2-Epi,GABARAPL2-Geno,Gene-Epi-Gene-Geno
GABBR1-Epi,GABBR1-Geno,Gene-Epi-Gene-Geno
GABBR2-Epi,GABBR2-Geno,Gene-Epi-Gene-Geno
GADD45A-Epi,GADD45A-Geno,Gene-Epi-Gene-Geno
GADD45B-Epi,GADD45B-Geno,Gene-Epi-Gene-Geno
GADD45G-Epi,GADD45G-Geno,Gene-Epi-Gene-Geno
GALT-Epi,GALT-Geno,Gene-Epi-Gene-Geno
GAPDH-Epi,GAPDH-Geno,Gene-Epi-Gene-Geno
GAS1-Epi,GAS1-Geno,Gene-Epi-Gene-Geno
GATA4-Epi,GATA4-Geno,Gene-Epi-Gene-Geno
GCG-Epi,GCG-Geno,Gene-Epi-Gene-Geno
GCGR-Epi,GCGR-Geno,Gene-Epi-Gene-Geno
GCK-Epi,GCK-Geno,Gene-Epi-Gene-Geno
GDF5-Epi,GDF5-Geno,Gene-Epi-Gene-Geno
GDF6-Epi,GDF6-Geno,Gene-Epi-Gene-Geno
GDF7-Epi,GDF7-Geno,Gene-Epi-Gene-Geno
GDNF-Epi,GDNF-Geno,Gene-Epi-Gene-Geno
GFAP-Epi,GFAP-Geno,Gene-Epi-Gene-Geno
GH1-Epi,GH1-Geno,Gene-Epi-Gene-Geno
GH2-Epi,GH2-Geno,Gene-Epi-Gene-Geno
GHR-Epi,GHR-Geno,Gene-Epi-Gene-Geno
GHRL-Epi,GHRL-Geno,Gene-Epi-Gene-Geno
GHSR-Epi,GHSR-Geno,Gene-Epi-Gene-Geno
GIP-Epi,GIP-Geno,Gene-Epi-Gene-Geno
GIPR-Epi,GIPR-Geno,Gene-Epi-Gene-Geno
GK-Epi,GK-Geno,Gene-Epi-Gene-Geno
GK2-Epi,GK2-Geno,Gene-Epi-Gene-Geno
GLI1-Epi,GLI1-Geno,Gene-Epi-Gene-Geno
GLI2-Epi,GLI2-Geno,Gene-Epi-Gene-Geno
GLI3-Epi,GLI3-Geno,Gene-Epi-Gene-Geno
GLP1R-Epi,GLP1R-Geno,Gene-Epi-Gene-Geno
GNA11-Epi,GNA11-Geno,Gene-Epi-Gene-Geno
GNA12-Epi,GNA12-Geno,Gene-Epi-Gene-Geno
GNA13-Epi,GNA13-Geno,Gene-Epi-Gene-Geno
GNA14-Epi,GNA14-Geno,Gene-Epi-Gene-Geno
GNA15-Epi,GNA15-Geno,Gene-Epi-Gene-Geno
GNAI1-Epi,GNAI1-Geno,Gene-Epi-Gene-Geno
GNAI2-Epi,GNAI2-Geno,Gene-Epi-Gene-Geno
GNAI3-Epi,GNAI3-Geno,Gene-Epi-Gene-Geno
GNAL-Epi,GNAL-Geno,Gene-Epi-Gene-Geno
GNAO1-Epi,GNAO1-Geno,Gene-Epi-Gene-Geno
GNAQ-Epi,GNAQ-Geno,Gene-Epi-Gene-Geno
GNAS-Epi,GNAS-Geno,Gene-Epi-Gene-Geno
GNB1-Epi,GNB1-Geno,Gene-Epi-Gene-Geno
GNB2-Epi,GNB2-Geno,Gene-Epi-Gene-Geno
GNB3-Epi,GNB3-Geno,Gene-Epi-Gene-Geno
GNB4-Epi,GNB4-Geno,Gene-Epi-Gene-Geno
GNB5-Epi,GNB5-Geno,Gene-Epi-Gene-Geno
GNG10-Epi,GNG10-Geno,Gene-Epi-Gene-Geno
GNG11-Epi,GNG11-Geno,Gene-Epi-Gene-Geno
GNG12-Epi,GNG12-Geno,Gene-Epi-Gene-Geno
GNG13-Epi,GNG13-Geno,Gene-Epi-Gene-Geno
GNG2-Epi,GNG2-Geno,Gene-Epi-Gene-Geno
GNG3-Epi,GNG3-Geno,Gene-Epi-Gene-Geno
GNG4-Epi,GNG4-Geno,Gene-Epi-Gene-Geno
GNG5-Epi,GNG5-Geno,Gene-Epi-Gene-Geno
GNG7-Epi,GNG7-Geno,Gene-Epi-Gene-Geno
GNG8-Epi,GNG8-Geno,Gene-Epi-Gene-Geno
GNGT1-Epi,GNGT1-Geno,Gene-Epi-Gene-Geno
GNGT2-Epi,GNGT2-Geno,Gene-Epi-Gene-Geno
GNRH1-Epi,GNRH1-Geno,Gene-Epi-Gene-Geno
GNRH2-Epi,GNRH2-Geno,Gene-Epi-Gene-Geno
GNRHR-Epi,GNRHR-Geno,Gene-Epi-Gene-Geno
GPC4-Epi,GPC4-Geno,Gene-Epi-Gene-Geno
GPER1-Epi,GPER1-Geno,Gene-Epi-Gene-Geno
GPR119-Epi,GPR119-Geno,Gene-Epi-Gene-Geno
GPR161-Epi,GPR161-Geno,Gene-Epi-Gene-Geno
GPRC6A-Epi,GPRC6A-Geno,Gene-Epi-Gene-Geno
GRAP2-Epi,GRAP2-Geno,Gene-Epi-Gene-Geno
GRB10-Epi,GRB10-Geno,Gene-Epi-Gene-Geno
GRB2-Epi,GRB2-Geno,Gene-Epi-Gene-Geno
